date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2021-08-18,0.010589925889112863,7.272727272727273e-05,0.01051719861638559,0.07272727272727272,109,55,54,0.009090909090909108,0.9909090909090909
2021-08-19,0.004229983114919906,7.727272727272727e-05,0.004152710387647179,0.07727272727272727,110,55,55,-1.3877787807814457e-17,1.0
2021-08-20,0.013141466415150108,5.4545454545454546e-05,0.013086920960604653,0.05454545454545454,110,55,55,1.3877787807814457e-17,1.0
2021-08-23,0.008050947845451469,6.363636363636363e-05,0.007987311481815106,0.06363636363636363,110,55,55,-2.7755575615628914e-17,1.0
2021-08-24,0.005392623426752388,5.4545454545454546e-05,0.005338077972206933,0.05454545454545454,110,55,55,-1.3877787807814457e-17,1.0
2021-08-25,-0.006625756129748902,7.272727272727273e-05,-0.006698483402476175,0.07272727272727272,110,55,55,-1.3877787807814457e-17,1.0
2021-08-26,0.013593823960617186,6.363636363636363e-05,0.013530187596980823,0.06363636363636363,110,55,55,0.0,1.0
2021-08-27,0.005347522393047436,5.4545454545454546e-05,0.0052929769385019814,0.05454545454545454,110,55,55,0.0,1.0
2021-08-30,0.0036559655570605433,6.363636363636363e-05,0.0035923291934241795,0.06363636363636363,110,55,55,0.0,1.0
2021-08-31,-0.02612813445981811,4.545454545454546e-05,-0.026173589005272658,0.045454545454545456,110,55,55,0.0,1.0
2021-09-01,-0.0025704359027163013,8.181818181818182e-05,-0.0026522540845344833,0.08181818181818182,110,55,55,0.0,1.0
2021-09-02,-0.007401060221305929,4.545454545454545e-05,-0.007446514766760475,0.04545454545454545,110,55,55,0.0,1.0
2021-09-03,0.005397610006703189,3.6363636363636364e-05,0.0053612463703395525,0.03636363636363636,110,55,55,6.938893903907228e-18,1.0
2021-09-06,0.0077312153084470245,3.6363636363636364e-05,0.007694851672083388,0.03636363636363636,110,55,55,6.938893903907228e-18,1.0
2021-09-07,-0.010571162773928226,2.7272727272727273e-05,-0.010598435501200952,0.02727272727272727,110,55,55,0.0,1.0
2021-09-08,0.00262109569579317,6.363636363636363e-05,0.002557459332156806,0.06363636363636363,110,55,55,0.0,1.0
2021-09-09,0.0069301862610238844,4.545454545454546e-05,0.006884731715569339,0.045454545454545456,110,55,55,0.0,1.0
2021-09-10,-0.005223876866083179,3.6363636363636364e-05,-0.005260240502446815,0.03636363636363636,110,55,55,0.0,1.0
2021-09-13,0.011890971859835762,5.4545454545454546e-05,0.011836426405290307,0.05454545454545454,110,55,55,-3.469446951953614e-18,1.0
2021-09-14,0.00373838520136995,2.7272727272727273e-05,0.0037111124740972228,0.02727272727272727,110,55,55,0.0,1.0
2021-09-15,-0.016945663462763345,3.6363636363636364e-05,-0.01698202709912698,0.03636363636363636,110,55,55,0.0,1.0
2021-09-16,-0.0017673412665422078,5.405844155844151e-05,-0.0018213997081006493,0.05405844155844151,111,55,56,-8.673617379884035e-17,1.0
2021-09-17,0.01594981021745028,5.422077922077923e-05,0.0158955894382295,0.054220779220779225,111,55,56,-8.326672684688674e-17,1.0
2021-09-22,-0.010003352750624427,5.4058441558441554e-05,-0.010057411192182869,0.054058441558441556,111,55,56,-8.326672684688674e-17,1.0
2021-09-23,-0.0004695391368644226,8.133116883116884e-05,-0.0005508703056955914,0.08133116883116884,111,55,56,-7.632783294297951e-17,1.0
2021-09-24,-0.02179472280258249,3.603896103896104e-05,-0.02183076176362145,0.03603896103896104,111,55,56,-9.71445146547012e-17,1.0
